"agency_cd","site_no","date","water_temp_C","water_temp_code","discharge_cfs","discharge_code","gage_height_ft","gage_height_code","conductivity_uScm","conductivity_code","dissolved_oxygen_mgL","dissolved_oxygen_code","turbidity_ntu","turbidity_code","salinity_psu","salinity_code","pH","pH_code"
"USGS","07374000",2015-01-13,5.4,"A",556000,"A",22.36,"A",372,"A",11.9,"A",0.2,"A",47.8,"A",1.17,"A"
"USGS","07374000",2015-01-14,5,"A",557000,"A",22.42,"A",361,"A",12,"A",0.2,"A",57.1,"A",1.17,"A"
"USGS","07374000",2015-01-15,4.7,"A",556000,"A",22.36,"A",364,"A",12,"A",0.2,"A",61.2,"A",1.15,"A"
"USGS","07374000",2015-01-16,4.4,"A",549000,"A",22.04,"A",359,"A",12.1,"A",0.2,"A",63.2,"A",1.14,"A"
"USGS","07374000",2015-01-17,4.4,"A",538000,"A",21.5,"A",362,"A",12.1,"A",0.2,"A",67.6,"A",1.16,"A"
"USGS","07374000",2015-01-18,4.4,"A",522000,"A",20.78,"A",355,"A",12.2,"A",0.2,"A",63,"A",1.16,"A"
"USGS","07374000",2015-01-19,4.4,"A",505000,"A",19.97,"A",352,"A",12.3,"A",0.2,"A",60.5,"A",1.16,"A"
"USGS","07374000",2015-01-20,4.4,"A",486000,"A",19.09,"A",360,"A",12.4,"A",0.2,"A",57.1,"A",1.15,"A"
"USGS","07374000",2015-01-21,4.5,"A",466000,"A",18.18,"A",357,"A",12.4,"A",0.2,"A",54.7,"A",1.15,"A"
"USGS","07374000",2015-01-22,4.7,"A",450000,"A",17.45,"A",361,"A",12.4,"A",0.2,"A",52.1,"A",1.14,"A"
"USGS","07374000",2015-01-23,4.8,"A",445000,"A",17.21,"A",357,"A",12.3,"A",0.2,"A",49.6,"A",1.11,"A"
"USGS","07374000",2015-01-24,4.7,"A",435000,"A",16.71,"A",368,"A",12.4,"A",0.2,"A",45.4,"A",1.14,"A"
"USGS","07374000",2015-01-25,4.8,"A",427000,"A",16.38,"A",370,"A",12.3,"A",0.2,"A",45.4,"A",1.16,"A"
"USGS","07374000",2015-01-26,5.2,"A",419000,"A",16.01,"A",364,"A",12.2,"A",0.2,"A",46.6,"A",1.15,"A"
"USGS","07374000",2015-01-27,5.4,"A",409000,"A",15.53,"A",376,"A",12.2,"A",0.2,"A",39.7,"A",1.18,"A"
"USGS","07374000",2015-01-28,5.7,"A",396000,"A",14.92,"A",375,"A",12.1,"A",0.2,"A",36.6,"A",1.26,"A"
"USGS","07374000",2015-01-29,6,"A",380000,"A",14.19,"A",379,"A",12.1,"A",0.2,"A",38,"A",1.31,"A"
"USGS","07374000",2015-01-30,6.3,"A",364000,"A",13.46,"A",383,"A",12,"A",0.2,"A",37.7,"A",1.33,"A"
"USGS","07374000",2015-01-31,6.5,"A",349000,"A",12.75,"A",389,"A",11.9,"A",0.2,"A",35.2,"A",1.34,"A"
"USGS","07374000",2015-02-01,6.8,"A",339000,"A",12.29,"A",394,"A",11.8,"A",0.2,"A",31.7,"A",1.32,"A"
"USGS","07374000",2015-02-02,7,"A",332000,"A",11.96,"A",406,"A",11.8,"A",0.2,"A",30.9,"A",1.34,"A"
"USGS","07374000",2015-02-03,7,"A",326000,"A",11.7,"A",424,"A",11.7,"A",0.2,"A",30,"A",1.46,"A"
"USGS","07374000",2015-02-04,6.7,"A",322000,"A",11.51,"A",439,"A",11.7,"A",0.2,"A",27.8,"A",1.54,"A"
"USGS","07374000",2015-02-05,6.6,"A",321000,"A",11.47,"A",447,"A",11.8,"A",0.2,"A",24.4,"A",1.58,"A"
"USGS","07374000",2015-02-06,6.4,"A",320000,"A",11.43,"A",462,"A",11.8,"A",0.2,"A",23.5,"A",1.63,"A"
"USGS","07374000",2015-02-07,6.4,"A",318000,"A",11.33,"A",457,"A",11.9,"A",0.2,"A",22.5,"A",1.63,"A"
"USGS","07374000",2015-02-08,6.6,"A",319000,"A",11.36,"A",458,"A",11.9,"A",0.2,"A",22.1,"A",1.61,"A"
"USGS","07374000",2015-02-09,6.8,"A",319000,"A",11.37,"A",461,"A",12,"A",0.2,"A",20.5,"A",1.65,"A"
"USGS","07374000",2015-02-10,6.9,"A",319000,"A",11.39,"A",462,"A",12,"A",0.2,"A",19.9,"A",1.67,"A"
"USGS","07374000",2015-02-11,6.9,"A",320000,"A",11.42,"A",467,"A",12,"A",0.2,"A",20.3,"A",1.68,"A"
"USGS","07374000",2015-02-12,7,"A",320000,"A",11.44,"A",467,"A",11.9,"A",0.2,"A",22.4,"A",1.67,"A"
"USGS","07374000",2015-02-13,6.9,"A",323000,"A",11.58,"A",467,"A",11.9,"A",0.2,"A",22.4,"A",1.66,"A"
"USGS","07374000",2015-02-14,6.8,"A",329000,"A",11.83,"A",476,"A",12,"A",0.2,"A",21.6,"A",1.64,"A"
"USGS","07374000",2015-02-15,6.8,"A",336000,"A",12.17,"A",468,"A",12,"A",0.2,"A",21.1,"A",1.6,"A"
"USGS","07374000",2015-02-16,6.8,"A",344000,"A",12.53,"A",474,"A",12,"A",0.2,"A",22.6,"A",1.59,"A"
"USGS","07374000",2015-02-17,6.6,"A",345000,"A",12.59,"A",465,"A",12,"A",0.2,"A",23.4,"A",1.56,"A"
"USGS","07374000",2015-02-18,6.3,"A",337000,"A",12.22,"A",455,"A",12,"A",0.2,"A",23.9,"A",1.5,"A"
"USGS","07374000",2015-02-19,6.1,"A",330000,"A",11.88,"A",453,"A",12.1,"A",0.2,"A",24.1,"A",1.46,"A"
"USGS","07374000",2015-02-20,6,"A",327000,"A",11.76,"A",455,"A",12.2,"A",0.2,"A",24.4,"A",1.42,"A"
"USGS","07374000",2015-02-21,6,"A",330000,"A",11.88,"A",451,"A",12.2,"A",0.2,"A",25.2,"A",1.39,"A"
"USGS","07374000",2015-02-22,6.1,"A",327000,"A",11.72,"A",448,"A",12.2,"A",0.2,"A",25,"A",1.38,"A"
"USGS","07374000",2015-02-23,5.9,"A",326000,"A",11.72,"A",444,"A",12.2,"A",0.2,"A",25.1,"A",1.38,"A"
"USGS","07374000",2015-02-24,5.2,"A",332000,"A",11.99,"A",446,"A",12.4,"A",0.2,"A",23.6,"A",1.43,"A"
"USGS","07374000",2015-02-25,4.7,"A",350000,"A",12.8,"A",447,"A",12.5,"A",0.2,"A",23.9,"A",1.48,"A"
"USGS","07374000",2015-02-26,4.1,"A",371000,"A",13.79,"A",445,"A",12.6,"A",0.2,"A",40.7,"A",1.49,"A"
"USGS","07374000",2015-02-27,3.9,"A",391000,"A",14.68,"A",429,"A",12.4,"A",0.2,"A",92.7,"A",1.45,"A"
"USGS","07374000",2015-02-28,3.9,"A",409000,"A",15.52,"A",409,"A",12.4,"A",0.2,"A",112,"A",1.4,"A"
"USGS","07374000",2015-03-01,4,"A",427000,"A",16.36,"A",380,"A",12.2,"A",0.2,"A",144,"A",1.31,"A"
"USGS","07374000",2015-03-02,4,"A",462000,"A",17.96,"A",354,"A",12.2,"A",0.2,"A",161,"A",1.26,"A"
"USGS","07374000",2015-03-03,3.8,"A",493000,"A",19.44,"A",351,"A",12.3,"A",0.2,"A",136,"A",1.26,"A"
"USGS","07374000",2015-03-04,3.9,"A",515000,"A",20.46,"A",359,"A",12.4,"A",0.2,"A",95.3,"A",1.27,"A"
"USGS","07374000",2015-03-05,4,"A",532000,"A",21.24,"A",352,"A",12.5,"A",0.2,"A",83.3,"A",1.23,"A"
"USGS","07374000",2015-03-06,3.7,"A",541000,"A",21.66,"A",339,"A",12.7,"A",0.2,"A",74.5,"A",1.18,"A"
"USGS","07374000",2015-03-07,3.8,"A",550000,"A",22.06,"A",333,"A",12.6,"A",0.2,"A",74.1,"A",1.12,"A"
"USGS","07374000",2015-03-08,4,"A",558000,"A",22.43,"A",331,"A",12.6,"A",0.2,"A",71.9,"A",1.11,"A"
"USGS","07374000",2015-03-09,4.1,"A",567000,"A",22.87,"A",327,"A",12.5,"A",0.2,"A",70.4,"A",1.12,"A"
"USGS","07374000",2015-03-10,4.3,"A",582000,"A",23.56,"A",323,"A",12.4,"A",0.2,"A",69.6,"A",1.09,"A"
"USGS","07374000",2015-03-11,4.6,"A",604000,"A",24.61,"A",316,"A",12.3,"A",0.2,"A",70.8,"A",1.06,"A"
"USGS","07374000",2015-03-12,5,"A",630000,"A",25.82,"A",312,"A",12.1,"A",0.2,"A",79.9,"A",1.06,"A"
"USGS","07374000",2015-03-13,5.3,"A",657000,"A",27.05,"A",319,"A",11.9,"A",0.2,"A",89.4,"A",1.1,"A"
"USGS","07374000",2015-03-14,5.4,"A",686000,"A",28.19,"A",326,"A",11.7,"A",0.2,"A",106,"A",1.13,"A"
"USGS","07374000",2015-03-15,5.8,"A",714000,"A",29,"A",321,"A",11.5,"A",0.2,"A",127,"A",1.11,"A"
"USGS","07374000",2015-03-16,6.2,"A",739000,"A",29.66,"A",319,"A",11.3,"A",0.2,"A",135,"A",1.07,"A"
"USGS","07374000",2015-03-17,6.7,"A",764000,"A",30.27,"A",318,"A",11.1,"A",0.2,"A",144,"A",1.05,"A"
"USGS","07374000",2015-03-18,7.3,"A",786000,"A",30.8,"A",309,"A",10.8,"A",0.2,"A",150,"A",1.02,"A"
"USGS","07374000",2015-03-19,7.8,"A",807000,"A",31.33,"A",310,"A",10.4,"A",0.2,"A",141,"A",1.01,"A"
"USGS","07374000",2015-03-20,8.6,"A",830000,"A",31.87,"A",297,"A",10.1,"A",0.2,"A",132,"A",1,"A"
"USGS","07374000",2015-03-21,9.1,"A",852000,"A",32.41,"A",290,"A",9.8,"A",0.1,"A",129,"A",1,"A"
"USGS","07374000",2015-03-22,9.5,"A",875000,"A",32.95,"A",289,"A",9.6,"A",0.1,"A",121,"A",1.01,"A"
"USGS","07374000",2015-03-23,9.8,"A",896000,"A",33.45,"A",291,"A",9.4,"A",0.1,"A",105,"A",1.01,"A"
"USGS","07374000",2015-03-24,10.1,"A",918000,"A",33.96,"A",291,"A",9.2,"A",0.1,"A",92.1,"A",1.02,"A"
"USGS","07374000",2015-03-25,10.5,"A",936000,"A",34.38,"A",295,"A",9.1,"A",0.1,"A",81.1,"A",1.04,"A"
"USGS","07374000",2015-03-26,10.9,"A",951000,"A",34.74,"A",297,"A",8.9,"A",0.2,"A",72.5,"A",1.04,"A"
"USGS","07374000",2015-03-27,11.2,"A",966000,"A",35.11,"A",297,"A",8.7,"A",0.2,"A",66.3,"A",1.04,"A"
"USGS","07374000",2015-03-28,11.5,"A",978000,"A",35.38,"A",301,"A",8.6,"A",0.2,"A",62.5,"A",1.03,"A"
"USGS","07374000",2015-03-29,11.9,"A",987000,"A",35.59,"A",297,"A",8.6,"A",0.2,"A",56,"A",1.03,"A"
"USGS","07374000",2015-03-30,12.2,"A",997000,"A",35.85,"A",296,"A",8.5,"A",0.1,"A",50.6,"A",1.04,"A"
"USGS","07374000",2015-03-31,12.6,"A",1010000,"A",36.07,"A",296,"A",8.4,"A",0.2,"A",46.1,"A",1.04,"A"
"USGS","07374000",2015-04-01,12.9,"A",1010000,"A",36.21,"A",296,"A",8.3,"A",0.2,"A",41.6,"A",1.04,"A"
"USGS","07374000",2015-04-02,13.3,"A",1020000,"A",36.29,"A",297,"A",8.3,"A",0.2,"A",38,"A",1.04,"A"
"USGS","07374000",2015-04-03,13.6,"A",1020000,"A",36.34,"A",299,"A",8.3,"A",0.2,"A",35.2,"A",1.06,"A"
"USGS","07374000",2015-04-04,13.9,"A",1020000,"A",36.31,"A",301,"A",8.3,"A",0.2,"A",33.2,"A",1.06,"A"
"USGS","07374000",2015-04-05,14,"A",1010000,"A",36.15,"A",304,"A",8.3,"A",0.2,"A",31.6,"A",1.06,"A"
"USGS","07374000",2015-04-06,14,"A",1e+06,"A",36,"A",305,"A",8.2,"A",0.2,"A",30.7,"A",1.05,"A"
"USGS","07374000",2015-04-07,14.2,"A",988000,"A",35.62,"A",305,"A",8.2,"A",0.2,"A",30.1,"A",1.03,"A"
"USGS","07374000",2015-04-08,14.6,"A",965000,"A",35.07,"A",306,"A",8.1,"A",0.2,"A",31,"A",1,"A"
"USGS","07374000",2015-04-09,14.9,"A",939000,"A",34.47,"A",308,"A",8,"A",0.2,"A",33.2,"A",0.97,"A"
"USGS","07374000",2015-04-10,15.2,"A",915000,"A",33.9,"A",312,"A",7.8,"A",0.2,"A",35.6,"A",0.94,"A"
"USGS","07374000",2015-04-11,15.6,"A",891000,"A",33.33,"A",310,"A",7.8,"A",0.2,"A",39,"A",0.93,"A"
"USGS","07374000",2015-04-12,15.9,"A",868000,"A",32.78,"A",316,"A",7.7,"A",0.2,"A",42,"A",0.96,"A"
"USGS","07374000",2015-04-13,16.1,"A",852000,"A",32.41,"A",323,"A",7.7,"A",0.2,"A",44.8,"A",1.01,"A"
"USGS","07374000",2015-04-14,16.3,"A",843000,"A",32.2,"A",329,"A",7.6,"A",0.2,"A",52,"A",1.06,"A"
"USGS","07374000",2015-04-15,16.4,"A",835000,"A",32.01,"A",333,"A",7.5,"A",0.2,"A",62.2,"A",1.11,"A"
"USGS","07374000",2015-04-16,16.4,"A",829000,"A",31.87,"A",328,"A",7.5,"A",0.2,"A",70.5,"A",1.1,"A"
"USGS","07374000",2015-04-17,16.5,"A",836000,"A",32.02,"A",320,"A",7.4,"A",0.2,"A",84.5,"A",1.05,"A"
"USGS","07374000",2015-04-18,16.7,"A",843000,"A",32.19,"A",322,"A",7.3,"A",0.2,"A",90.7,"A",1.01,"A"
"USGS","07374000",2015-04-19,17.1,"A",850000,"A",32.37,"A",319,"A",7.2,"A",0.2,"A",85.5,"A",0.98,"A"
"USGS","07374000",2015-04-20,17.4,"A",862000,"A",32.65,"A",315,"A",7.1,"A",0.2,"A",83,"A",0.95,"A"
"USGS","07374000",2015-04-21,17.8,"A",877000,"A",33,"A",304,"A",7.1,"A",0.2,"A",77,"A",0.91,"A"
"USGS","07374000",2015-04-22,18,"A",891000,"A",33.33,"A",299,"A",7,"A",0.2,"A",73.2,"A",0.87,"A"
"USGS","07374000",2015-04-23,18.1,"A",904000,"A",33.64,"A",297,"A",7,"A",0.2,"A",64.3,"A",0.86,"A"
"USGS","07374000",2015-04-24,18.3,"A",915000,"A",33.91,"A",300,"A",7,"A",0.2,"A",56.6,"A",0.85,"A"
"USGS","07374000",2015-04-25,18.3,"A",925000,"A",34.14,"A",308,"A",6.9,"A",0.2,"A",49.3,"A",0.87,"A"
"USGS","07374000",2015-04-26,18.2,"A",934000,"A",34.33,"A",310,"A",6.9,"A",0.2,"A",44.4,"A",0.88,"A"
"USGS","07374000",2015-04-27,18.2,"A",945000,"A",34.6,"A",312,"A",7,"A",0.2,"A",41.8,"A",0.89,"A"
"USGS","07374000",2015-04-28,18.2,"A",958000,"A",34.9,"A",316,"A",6.9,"A",0.2,"A",40.9,"A",0.9,"A"
"USGS","07374000",2015-04-29,18.1,"A",961000,"A",34.99,"A",315,"A",6.9,"A",0.2,"A",39.9,"A",0.9,"A"
"USGS","07374000",2015-04-30,18,"A",967000,"A",35.12,"A",311,"A",6.9,"A",0.2,"A",38.7,"A",0.89,"A"
"USGS","07374000",2015-05-01,18.1,"A",974000,"A",35.3,"A",310,"A",6.9,"A",0.2,"A",37.2,"A",0.88,"A"
"USGS","07374000",2015-05-02,18.2,"A",978000,"A",35.38,"A",310,"A",7,"A",0.2,"A",35.6,"A",0.88,"A"
"USGS","07374000",2015-05-03,18.3,"A",979000,"A",35.41,"A",310,"A",7,"A",0.2,"A",34.3,"A",0.88,"A"
"USGS","07374000",2015-05-04,18.4,"A",979000,"A",35.4,"A",310,"A",7,"A",0.2,"A",32.6,"A",0.89,"A"
"USGS","07374000",2015-05-05,18.6,"A",977000,"A",35.37,"A",313,"A",7.1,"A",0.2,"A",32,"A",0.9,"A"
"USGS","07374000",2015-05-06,18.9,"A",968000,"A",35.15,"A",314,"A",7.1,"A",0.2,"A",32.4,"A",0.92,"A"
"USGS","07374000",2015-05-07,19.2,"A",952000,"A",34.75,"A",315,"A",7,"A",0.2,"A",33.4,"A",0.93,"A"
"USGS","07374000",2015-05-08,19.5,"A",931000,"A",34.28,"A",316,"A",7,"A",0.2,"A",35.7,"A",0.94,"A"
"USGS","07374000",2015-05-09,19.9,"A",902000,"A",33.59,"A",317,"A",6.9,"A",0.2,"A",36.9,"A",0.94,"A"
"USGS","07374000",2015-05-10,20.4,"A",866000,"A",32.75,"A",324,"A",6.8,"A",0.2,"A",39.7,"A",0.95,"A"
"USGS","07374000",2015-05-11,20.7,"A",827000,"A",31.81,"A",326,"A",6.6,"A",0.2,"A",42.5,"A",0.98,"A"
"USGS","07374000",2015-05-12,20.8,"A",786000,"A",30.8,"A",330,"A",6.5,"A",0.2,"A",44.9,"A",1.01,"A"
"USGS","07374000",2015-05-13,21.2,"A",742000,"A",29.74,"A",346,"A",6.4,"A",0.2,"A",47.5,"A",1.04,"A"
"USGS","07374000",2015-05-14,21.5,"A",708000,"A",28.85,"A",352,"A",6.4,"A",0.2,"A",47.8,"A",1.08,"A"
"USGS","07374000",2015-05-15,21.7,"A",686000,"A",28.22,"A",355,"A",6.5,"A",0.2,"A",47.1,"A",1.13,"A"
"USGS","07374000",2015-05-16,21.9,"A",675000,"A",27.84,"A",354,"A",6.8,"A",0.2,"A",45.6,"A",1.17,"A"
"USGS","07374000",2015-05-17,22.4,"A",669000,"A",27.63,"A",369,"A",6.9,"A",0.2,"A",58.2,"A",1.17,"A"
"USGS","07374000",2015-05-18,22.4,"A",668000,"A",27.62,"A",372,"A",6.9,"A",0.2,"A",83,"A",1.16,"A"
"USGS","07374000",2015-05-19,22.3,"A",672000,"A",27.81,"A",373,"A",6.8,"A",0.2,"A",102,"A",1.17,"A"
"USGS","07374000",2015-05-20,22.3,"A",680000,"A",28.11,"A",377,"A",6.8,"A",0.2,"A",97.3,"A",1.21,"A"
"USGS","07374000",2015-05-21,22.3,"A",686000,"A",28.32,"A",369,"A",6.8,"A",0.2,"A",90.1,"A",1.26,"A"
"USGS","07374000",2015-05-22,22.5,"A",691000,"A",28.51,"A",370,"A",6.8,"A",0.2,"A",66.4,"A",1.36,"A"
"USGS","07374000",2015-05-23,22.6,"A",694000,"A",28.61,"A",371,"A",6.6,"A",0.2,"A",66.4,"A",1.42,"A"
"USGS","07374000",2015-05-24,22.7,"A",696000,"A",28.71,"A",367,"A",6.6,"A",0.2,"A",74.1,"A",1.44,"A"
"USGS","07374000",2015-05-25,22.6,"A",701000,"A",28.89,"A",365,"A",6.7,"A",0.2,"A",84,"A",1.49,"A"
"USGS","07374000",2015-05-26,22.7,"A",715000,"A",29.32,"A",370,"A",6.8,"A",0.2,"A",90.5,"A",1.57,"A"
"USGS","07374000",2015-05-27,22.6,"A",726000,"A",29.67,"A",393,"A",6.8,"A",0.2,"A",92.6,"A",1.61,"A"
"USGS","07374000",2015-05-28,22.7,"A",733000,"A",29.92,"A",400,"A",6.8,"A",0.2,"A",97.1,"A",1.63,"A"
"USGS","07374000",2015-05-29,22.9,"A",740000,"A",30.14,"A",399,"A",6.7,"A",0.2,"A",102,"A",1.62,"A"
"USGS","07374000",2015-05-30,22.9,"A",749000,"A",30.4,"A",392,"A",6.7,"A",0.2,"A",96.4,"A",1.64,"A"
"USGS","07374000",2015-05-31,23,"A",758000,"A",30.68,"A",389,"A",6.7,"A",0.2,"A",95.6,"A",1.69,"A"
"USGS","07374000",2015-06-01,23,"A",764000,"A",30.89,"A",407,"A",6.6,"A",0.2,"A",108,"A",1.72,"A"
"USGS","07374000",2015-06-02,23.2,"A",769000,"A",31.07,"A",418,"A",6.5,"A",0.2,"A",138,"A",1.65,"A"
"USGS","07374000",2015-06-03,23.3,"A",775000,"A",31.28,"A",402,"A",6.4,"A",0.2,"A",159,"A",1.59,"A"
"USGS","07374000",2015-06-04,23.5,"A",784000,"A",31.55,"A",377,"A",6.2,"A",0.2,"A",164,"A",NA,NA
"USGS","07374000",2015-06-05,23.6,"A",793000,"A",31.84,"A",361,"A",6.2,"A",0.2,"A",156,"A",NA,NA
"USGS","07374000",2015-06-06,23.8,"A",801000,"A",32.12,"A",355,"A",6.2,"A",0.2,"A",144,"A",1.59,"A"
"USGS","07374000",2015-06-07,24,"A",809000,"A",32.4,"A",363,"A",6.1,"A",0.2,"A",131,"A",1.59,"A"
"USGS","07374000",2015-06-08,24.2,"A",819000,"A",32.7,"A",379,"A",6.1,"A",0.2,"A",122,"A",1.57,"A"
"USGS","07374000",2015-06-09,24.2,"A",828000,"A",33.02,"A",355,"A",6,"A",0.2,"A",121,"A",1.55,"A"
"USGS","07374000",2015-06-10,24.3,"A",832000,"A",33.19,"A",345,"A",5.8,"A",0.2,"A",119,"A",1.52,"A"
"USGS","07374000",2015-06-11,24.6,"A",832000,"A",33.24,"A",357,"A",5.8,"A",0.2,"A",119,"A",1.53,"A"
"USGS","07374000",2015-06-12,24.8,"A",830000,"A",33.21,"A",362,"A",5.8,"A",0.2,"A",118,"A",1.54,"A"
"USGS","07374000",2015-06-13,25.1,"A",822000,"A",33.05,"A",372,"A",5.8,"A",0.2,"A",104,"A",1.5,"A"
"USGS","07374000",2015-06-14,25.4,"A",814000,"A",32.87,"A",369,"A",5.8,"A",0.2,"A",91.9,"A",1.48,"A"
"USGS","07374000",2015-06-15,25.6,"A",808000,"A",32.74,"A",380,"A",5.9,"A",0.2,"A",74.7,"A",1.49,"A"
"USGS","07374000",2015-06-16,25.8,"A",804000,"A",32.61,"A",401,"A",6,"A",0.2,"A",68.7,"A",1.54,"A"
"USGS","07374000",2015-06-17,26.2,"A",797000,"A",32.42,"A",419,"A",6.1,"A",0.2,"A",66.5,"A",1.64,"A"
"USGS","07374000",2015-06-18,26.4,"A",792000,"A",32.27,"A",408,"A",6.2,"A",0.2,"A",66.6,"A",1.74,"A"
"USGS","07374000",2015-06-19,26.7,"A",789000,"A",32.15,"A",427,"A",6.1,"A",0.2,"A",79.5,"A",1.82,"A"
"USGS","07374000",2015-06-20,NA,NA,786000,"A",32.07,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-06-21,NA,NA,783000,"A",31.99,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-06-22,NA,NA,779000,"A",31.87,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-06-23,NA,NA,777000,"A",31.8,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-06-24,NA,NA,776000,"A",31.78,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-06-25,NA,NA,779000,"A",31.87,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-06-26,NA,NA,785000,"A",32.05,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-06-27,NA,NA,794000,"A",32.33,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-06-28,NA,NA,807000,"A",32.69,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-06-29,NA,NA,817000,"A",33.01,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-06-30,NA,NA,830000,"A",33.39,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-07-01,NA,NA,843000,"A",33.78,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-07-02,NA,NA,855000,"A",34.12,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-07-03,NA,NA,868000,"A",34.42,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-07-04,NA,NA,883000,"A",34.78,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-07-05,NA,NA,901000,"A",35.2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-07-06,NA,NA,917000,"A",35.58,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-07-07,NA,NA,931000,"A",35.9,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-07-08,NA,NA,944000,"A",36.22,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-07-09,NA,NA,955000,"A",36.48,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-07-10,NA,NA,965000,"A",36.7,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-07-11,NA,NA,972000,"A",36.88,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-07-12,NA,NA,981000,"A",37.09,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-07-13,NA,NA,989000,"A",37.28,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2015-07-14,NA,NA,999000,"A",37.52,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.71,"A"
"USGS","07374000",2015-07-15,NA,NA,1010000,"A",37.75,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.7,"A"
"USGS","07374000",2015-07-16,NA,NA,1020000,"A",37.94,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.7,"A"
"USGS","07374000",2015-07-17,NA,NA,1020000,"A",38.07,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.7,"A"
"USGS","07374000",2015-07-18,NA,NA,1030000,"A",38.23,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.68,"A"
"USGS","07374000",2015-07-19,NA,NA,1040000,"A",38.45,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.65,"A"
"USGS","07374000",2015-07-20,NA,NA,1050000,"A",38.68,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.61,"A"
"USGS","07374000",2015-07-21,NA,NA,1050000,"A",38.79,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.57,"A"
"USGS","07374000",2015-07-22,NA,NA,1060000,"A",38.86,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.52,"A"
"USGS","07374000",2015-07-23,NA,NA,1060000,"A",38.91,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.46,"A"
"USGS","07374000",2015-07-24,NA,NA,1060000,"A",38.86,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.42,"A"
"USGS","07374000",2015-07-25,NA,NA,1060000,"A",38.84,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.39,"A"
"USGS","07374000",2015-07-26,NA,NA,1060000,"A",38.91,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.36,"A"
"USGS","07374000",2015-07-27,NA,NA,1060000,"A",38.94,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.32,"A"
"USGS","07374000",2015-07-28,NA,NA,1060000,"A",38.91,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.27,"A"
"USGS","07374000",2015-07-29,NA,NA,1060000,"A",38.88,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.23,"A"
"USGS","07374000",2015-07-30,NA,NA,1060000,"A",38.84,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.21,"A"
"USGS","07374000",2015-07-31,NA,NA,1050000,"A e",38.77,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.21,"A"
"USGS","07374000",2015-08-01,NA,NA,1050000,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,"A"
"USGS","07374000",2015-08-02,NA,NA,1040000,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,"A"
